"nftId","uri","image","metadata"
"moneyverse-1173","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiecftkbttgw7omj4bxr2huqeu3bt36ksoeevynbydz75acvrci6wu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1173"",""fileName"":""2-sliver-0691"",""ipfs_hash"":""ipfs://bafybeiecftkbttgw7omj4bxr2huqeu3bt36ksoeevynbydz75acvrci6wu"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0085,""Z"":0.0088},""coin_2_rotate"":{""X"":0.0011,""Z"":0.0092},""coin_1_position"":{""X"":7,""Y"":66},""coin_2_position"":{""X"":139,""Y"":132}}}"
"moneyverse-1174","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiekfg62rflswupnqj3q6tibcjem26zyhlvxdiwx6cbqb7m5nnaixa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1174"",""fileName"":""2-sliver-0250"",""ipfs_hash"":""ipfs://bafybeiekfg62rflswupnqj3q6tibcjem26zyhlvxdiwx6cbqb7m5nnaixa"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0059,""Z"":0.0031},""coin_2_rotate"":{""X"":-0.0059,""Z"":-0.0031},""coin_1_position"":{""X"":-15,""Y"":59},""coin_2_position"":{""X"":-123,""Y"":-178}}}"
"moneyverse-1175","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiebycf26lcoj3rgrdvcurmmc2s4jewfaft2c35zfeinufp7cfvnqa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1175"",""fileName"":""2-sliver-0624"",""ipfs_hash"":""ipfs://bafybeiebycf26lcoj3rgrdvcurmmc2s4jewfaft2c35zfeinufp7cfvnqa"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0066,""Z"":0.0029},""coin_2_rotate"":{""X"":0.0018,""Z"":0.0037}}}"
"moneyverse-1176","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiahc6urjpg7lc6tp4ng3shmtlqed3kux7hha3hkuu5mgnhb4amp2e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1176"",""fileName"":""2-sliver-0622"",""ipfs_hash"":""ipfs://bafybeiahc6urjpg7lc6tp4ng3shmtlqed3kux7hha3hkuu5mgnhb4amp2e"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0033,""Z"":0.0057},""coin_2_rotate"":{""X"":-0.0033,""Z"":-0.0057},""coin_1_position"":{""X"":51,""Y"":-116},""coin_2_position"":{""X"":199,""Y"":165}}}"
"moneyverse-1177","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeig2nk2hl5ynpbrdn2q5s4bcl7d4n733l3m5s7rm3umheia24k553i","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1177"",""fileName"":""2-sliver-0188"",""ipfs_hash"":""ipfs://bafybeig2nk2hl5ynpbrdn2q5s4bcl7d4n733l3m5s7rm3umheia24k553i"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0025,""Z"":0.0039},""coin_2_rotate"":{""X"":0.0013,""Z"":0.0028},""coin_1_position"":{""X"":91,""Y"":-105},""coin_2_position"":{""X"":-178,""Y"":9}}}"
"moneyverse-1178","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeieih4fgc7lfphvg4uexe3n5p2z7iwtzy3phts3m47o4t62vp3d4am","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1178"",""fileName"":""2-sliver-0028"",""ipfs_hash"":""ipfs://bafybeieih4fgc7lfphvg4uexe3n5p2z7iwtzy3phts3m47o4t62vp3d4am"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0016,""Z"":0.0023},""coin_2_rotate"":{""X"":0.0087,""Z"":0.0015},""coin_1_position"":{""X"":-118,""Y"":142},""coin_2_position"":{""X"":27,""Y"":-108}}}"
"moneyverse-1179","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifevso5rjm6edfzqibcpk7ettzuydhxjxbtsams2iw7s7lwjrwfia","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1179"",""fileName"":""2-sliver-0197"",""ipfs_hash"":""ipfs://bafybeifevso5rjm6edfzqibcpk7ettzuydhxjxbtsams2iw7s7lwjrwfia"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0077,""Z"":0.0014},""coin_2_rotate"":{""X"":-0.0077,""Z"":-0.0014}}}"
"moneyverse-1180","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigtrwvcwa5x36iy3g6rcak3vjpg3xfru64wzqa6qqxdxm72okrxee","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1180"",""fileName"":""2-sliver-0033"",""ipfs_hash"":""ipfs://bafybeigtrwvcwa5x36iy3g6rcak3vjpg3xfru64wzqa6qqxdxm72okrxee"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.003,""Z"":0.0042},""coin_2_rotate"":{""X"":0.0098,""Z"":0.0077},""coin_1_position"":{""X"":-38,""Y"":115},""coin_2_position"":{""X"":-114,""Y"":-60}}}"
"moneyverse-1181","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihgbge6zqyfz6txnubtratasycrrfq3nrisdsf7zpwrzdzretebr4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1181"",""fileName"":""2-sliver-1142"",""ipfs_hash"":""ipfs://bafybeihgbge6zqyfz6txnubtratasycrrfq3nrisdsf7zpwrzdzretebr4"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0015,""Z"":0.0092},""coin_2_rotate"":{""X"":-0.0015,""Z"":-0.0092},""coin_1_position"":{""X"":-80,""Y"":159},""coin_2_position"":{""X"":-188,""Y"":-161}}}"
"moneyverse-1182","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiebkfjtlwhqj5ugjumuekv5y4hwlu7ojtpdrimwkzrrxzm73452iy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1182"",""fileName"":""2-sliver-1136"",""ipfs_hash"":""ipfs://bafybeiebkfjtlwhqj5ugjumuekv5y4hwlu7ojtpdrimwkzrrxzm73452iy"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0067,""Z"":0.0087},""coin_2_rotate"":{""X"":-0.0067,""Z"":-0.0087},""coin_1_position"":{""X"":126,""Y"":-196},""coin_2_position"":{""X"":151,""Y"":-155}}}"
"moneyverse-1183","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifj3lwaix65pbxibhmuwasj47f4twzumf5q4n3krryii2shw65oeq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1183"",""fileName"":""2-sliver-0608"",""ipfs_hash"":""ipfs://bafybeifj3lwaix65pbxibhmuwasj47f4twzumf5q4n3krryii2shw65oeq"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0075,""Z"":0.0013},""coin_2_rotate"":{""X"":0.0022,""Z"":0.0057}}}"
"moneyverse-1184","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeih5emnxc5iwh2dudgso5rduqr5gr47vvfxwpejpnexuzldyv2x4ku","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1184"",""fileName"":""2-sliver-1143"",""ipfs_hash"":""ipfs://bafybeih5emnxc5iwh2dudgso5rduqr5gr47vvfxwpejpnexuzldyv2x4ku"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.007,""Z"":0.0043},""coin_2_rotate"":{""X"":-0.007,""Z"":-0.0043},""coin_1_position"":{""X"":-110,""Y"":9},""coin_2_position"":{""X"":185,""Y"":-113}}}"
"moneyverse-1185","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifxyvlazhwdgwdrn42hd7lx6nwwfatgud75c3d3ifk64b6lu467cq","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1185"",""fileName"":""2-sliver-0637"",""ipfs_hash"":""ipfs://bafybeifxyvlazhwdgwdrn42hd7lx6nwwfatgud75c3d3ifk64b6lu467cq"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0024,""Z"":0.0057},""coin_2_rotate"":{""X"":-0.0024,""Z"":-0.0057},""coin_1_position"":{""X"":32,""Y"":-200},""coin_2_position"":{""X"":-53,""Y"":103}}}"
"moneyverse-1186","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeid2z24mlk4ndizncfm22tyy6mzc55xwd2n7ywfwpignt7werxtuky","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1186"",""fileName"":""2-sliver-0747"",""ipfs_hash"":""ipfs://bafybeid2z24mlk4ndizncfm22tyy6mzc55xwd2n7ywfwpignt7werxtuky"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0085,""Z"":0.0017},""coin_2_rotate"":{""X"":-0.0085,""Z"":-0.0017}}}"
"moneyverse-1187","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeidfv3eu3gtnktwxongabrkey5gf3brpwfoalymz6lkxac6bl7ewjy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1187"",""fileName"":""2-sliver-0162"",""ipfs_hash"":""ipfs://bafybeidfv3eu3gtnktwxongabrkey5gf3brpwfoalymz6lkxac6bl7ewjy"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0098,""Z"":0.0046},""coin_2_rotate"":{""X"":0.001,""Z"":0.0038},""coin_1_position"":{""X"":161,""Y"":122},""coin_2_position"":{""X"":-99,""Y"":193}}}"
"moneyverse-1188","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiggcyh7ydp3hpee5qldxemetvk7lxedjbwz2vhhuxlol76bmnpzkm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1188"",""fileName"":""2-sliver-0515"",""ipfs_hash"":""ipfs://bafybeiggcyh7ydp3hpee5qldxemetvk7lxedjbwz2vhhuxlol76bmnpzkm"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0039,""Z"":0.0086},""coin_2_rotate"":{""X"":0.0045,""Z"":0.0011}}}"
"moneyverse-1189","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeia6rvkfn3ueeqz2gvs5koxhkuwyxbpwdujy5ibreekgu64xhyii2i","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1189"",""fileName"":""2-sliver-0820"",""ipfs_hash"":""ipfs://bafybeia6rvkfn3ueeqz2gvs5koxhkuwyxbpwdujy5ibreekgu64xhyii2i"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0027,""Z"":0.0049},""coin_2_rotate"":{""X"":-0.0027,""Z"":-0.0049}}}"
"moneyverse-1190","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifmhz6gqzifg2sractxt5zfduas4qbv2oaebh4zawwpl6ysupxswa","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1190"",""fileName"":""2-sliver-0609"",""ipfs_hash"":""ipfs://bafybeifmhz6gqzifg2sractxt5zfduas4qbv2oaebh4zawwpl6ysupxswa"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0047,""Z"":0.0018},""coin_2_rotate"":{""X"":0.0077,""Z"":0.0045}}}"
"moneyverse-1191","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeia4i52m57owgt6mpnpl2niq3p6fhl6oxwucgzpwytsilu4wonoc5e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1191"",""fileName"":""2-sliver-0586"",""ipfs_hash"":""ipfs://bafybeia4i52m57owgt6mpnpl2niq3p6fhl6oxwucgzpwytsilu4wonoc5e"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0042,""Z"":0.0037},""coin_2_rotate"":{""X"":0.0017,""Z"":0.0011},""coin_1_position"":{""X"":117,""Y"":-38},""coin_2_position"":{""X"":66,""Y"":-16}}}"
"moneyverse-1192","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihus4llvypvpvt5phuvvdl7a4i5mgu7q7yluwkqyxx7sfowen3cq4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1192"",""fileName"":""2-sliver-0478"",""ipfs_hash"":""ipfs://bafybeihus4llvypvpvt5phuvvdl7a4i5mgu7q7yluwkqyxx7sfowen3cq4"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0084,""Z"":0.0045},""coin_2_rotate"":{""X"":0.0065,""Z"":0.0034},""coin_1_position"":{""X"":118,""Y"":105},""coin_2_position"":{""X"":-24,""Y"":185}}}"
"moneyverse-1193","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeifv67wkmhkeiiqqcmtyd2rij3sfk5qsjqizwmc2zvkoqgyydcvbse","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1193"",""fileName"":""2-sliver-0596"",""ipfs_hash"":""ipfs://bafybeifv67wkmhkeiiqqcmtyd2rij3sfk5qsjqizwmc2zvkoqgyydcvbse"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0053,""Z"":0.0087},""coin_2_rotate"":{""X"":-0.0053,""Z"":-0.0087}}}"
"moneyverse-1194","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicb7owqzfr7fnb7i72l3z6m6i3vvhplbhnr7dmivvkv2clo4vb6xu","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1194"",""fileName"":""2-sliver-0688"",""ipfs_hash"":""ipfs://bafybeicb7owqzfr7fnb7i72l3z6m6i3vvhplbhnr7dmivvkv2clo4vb6xu"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.006,""Z"":0.0098},""coin_2_rotate"":{""X"":-0.006,""Z"":-0.0098}}}"
"moneyverse-1195","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeib7sgfqozeqvw6ytboya6higjcsigosv6d7hjkhaqtboau4ai7igm","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1195"",""fileName"":""2-sliver-0564"",""ipfs_hash"":""ipfs://bafybeib7sgfqozeqvw6ytboya6higjcsigosv6d7hjkhaqtboau4ai7igm"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0074,""Z"":0.0017},""coin_2_rotate"":{""X"":-0.0074,""Z"":-0.0017},""coin_1_position"":{""X"":-97,""Y"":-124},""coin_2_position"":{""X"":-45,""Y"":-149}}}"
"moneyverse-1196","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafkreigmge3dkkpjtppdv2pm4i7tcirgcpjlemyjntjmf67e6hhl72wgre","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1196"",""fileName"":""2-sliver-1155"",""ipfs_hash"":""ipfs://bafkreigmge3dkkpjtppdv2pm4i7tcirgcpjlemyjntjmf67e6hhl72wgre"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0076,""Z"":0.003},""coin_2_rotate"":{""X"":0.0053,""Z"":0.0046}}}"
"moneyverse-1197","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiajuzywj6vd45o4yfwhrsdz53x45cb6akrpmzzn5xygoujerqwbii","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1197"",""fileName"":""2-sliver-0761"",""ipfs_hash"":""ipfs://bafybeiajuzywj6vd45o4yfwhrsdz53x45cb6akrpmzzn5xygoujerqwbii"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0049,""Z"":0.0088},""coin_2_rotate"":{""X"":-0.0049,""Z"":-0.0088}}}"
"moneyverse-1198","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeigxptebd6qngjixs5us6m27tb3agmow7ezs2nj5smzdm6qglfceta","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1198"",""fileName"":""2-sliver-0502"",""ipfs_hash"":""ipfs://bafybeigxptebd6qngjixs5us6m27tb3agmow7ezs2nj5smzdm6qglfceta"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0083,""Z"":0.0075},""coin_2_rotate"":{""X"":-0.0083,""Z"":-0.0075}}}"
"moneyverse-1199","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibpnskpjcxforses3vjnsldpb6rzqso66phg5uxpqzht5j6vcne3e","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1199"",""fileName"":""2-sliver-0511"",""ipfs_hash"":""ipfs://bafybeibpnskpjcxforses3vjnsldpb6rzqso66phg5uxpqzht5j6vcne3e"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0045,""Z"":0.0097},""coin_2_rotate"":{""X"":-0.0045,""Z"":-0.0097},""coin_1_position"":{""X"":-162,""Y"":42},""coin_2_position"":{""X"":-55,""Y"":-59}}}"
"moneyverse-1200","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeibyddiei2pyio3xaaad3cjlbe5pgc5ht6ddnmmgulykm55aujzte4","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1200"",""fileName"":""2-sliver-1084"",""ipfs_hash"":""ipfs://bafybeibyddiei2pyio3xaaad3cjlbe5pgc5ht6ddnmmgulykm55aujzte4"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0077,""Z"":0.0056},""coin_2_rotate"":{""X"":-0.0077,""Z"":-0.0056},""coin_1_position"":{""X"":-32,""Y"":-185},""coin_2_position"":{""X"":6,""Y"":17}}}"
"moneyverse-1201","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicicsy35w4tarzszjnkmfjjr6abmiqmayychnhnmezd4t4ooqe25m","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1201"",""fileName"":""2-sliver-1060"",""ipfs_hash"":""ipfs://bafybeicicsy35w4tarzszjnkmfjjr6abmiqmayychnhnmezd4t4ooqe25m"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Bottom"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0015,""Z"":0.0043},""coin_2_rotate"":{""X"":-0.0015,""Z"":-0.0043},""coin_1_position"":{""X"":-197,""Y"":-133},""coin_2_position"":{""X"":-55,""Y"":-50}}}"
"moneyverse-1202","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiglj4k4qlrdthtt6om3duijzug7scz7ltxzmfss56rtl2mcjoenye","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1202"",""fileName"":""2-sliver-1139"",""ipfs_hash"":""ipfs://bafybeiglj4k4qlrdthtt6om3duijzug7scz7ltxzmfss56rtl2mcjoenye"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0098,""Z"":0.0069},""coin_2_rotate"":{""X"":-0.0098,""Z"":-0.0069}}}"
"moneyverse-1203","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeihhac64opkvxcjmumnpac6nfcw4tj4277az3wk3jageoavsmx5gci","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1203"",""fileName"":""2-sliver-0752"",""ipfs_hash"":""ipfs://bafybeihhac64opkvxcjmumnpac6nfcw4tj4277az3wk3jageoavsmx5gci"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Bottom"",""coins_layout"":""Random"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0037,""Z"":0.0012},""coin_2_rotate"":{""X"":0.0052,""Z"":0.0063},""coin_1_position"":{""X"":-5,""Y"":-11},""coin_2_position"":{""X"":179,""Y"":-24}}}"
"moneyverse-1204","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiafciui47erscnwfyyhcp26453ppp67gnswkmammtx352tibivgia","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1204"",""fileName"":""2-sliver-1065"",""ipfs_hash"":""ipfs://bafybeiafciui47erscnwfyyhcp26453ppp67gnswkmammtx352tibivgia"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.009,""Z"":0.0083},""coin_2_rotate"":{""X"":0.0035,""Z"":0.0045}}}"
"moneyverse-1205","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiecqia7dxvv4umi6lqpal37k237dye4erti7ju5rtcyvlab552z44","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1205"",""fileName"":""2-sliver-0832"",""ipfs_hash"":""ipfs://bafybeiecqia7dxvv4umi6lqpal37k237dye4erti7ju5rtcyvlab552z44"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0081,""Z"":0.004},""coin_2_rotate"":{""X"":-0.0081,""Z"":-0.004}}}"
"moneyverse-1206","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeia6mugusxsqtyf6s4tanp5ltyej4qz4c2gw3pgg2djqrog7zyzswi","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1206"",""fileName"":""2-sliver-0836"",""ipfs_hash"":""ipfs://bafybeia6mugusxsqtyf6s4tanp5ltyej4qz4c2gw3pgg2djqrog7zyzswi"",""attributes"":{""background"":""Mixing"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0018,""Z"":0.005},""coin_2_rotate"":{""X"":0.0038,""Z"":0.0091}}}"
"moneyverse-1207","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeiashjzt5an2mddpvoxcqzunwkn3kayngqwr7lz6jyh24ziwsta7la","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1207"",""fileName"":""2-sliver-0610"",""ipfs_hash"":""ipfs://bafybeiashjzt5an2mddpvoxcqzunwkn3kayngqwr7lz6jyh24ziwsta7la"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0018,""Z"":0.0064},""coin_2_rotate"":{""X"":0.0065,""Z"":0.0067}}}"
"moneyverse-1208","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeig7ad5zp37vtexz3imekjjf2ir7nmpxo2qethdup6c5vlin3hlv5q","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1208"",""fileName"":""2-sliver-0181"",""ipfs_hash"":""ipfs://bafybeig7ad5zp37vtexz3imekjjf2ir7nmpxo2qethdup6c5vlin3hlv5q"",""attributes"":{""background"":""Fade In"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Mirror"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0089,""Z"":0.0061},""coin_2_rotate"":{""X"":-0.0089,""Z"":-0.0061},""coin_1_position"":{""X"":187,""Y"":39},""coin_2_position"":{""X"":-149,""Y"":42}}}"
"moneyverse-1209","https://api.ckxpress.com/book-nft/metadata?book_id=1","ipfs://bafybeicljmq6suu5dgm4nq6rqaydbzvmrtms5rj3gby4dqfuil4lfwonoy","{""name"":""《所謂「我不投資」，就是 all in 在法定貨幣》"",""description"":""#1209"",""fileName"":""2-sliver-0523"",""ipfs_hash"":""ipfs://bafybeicljmq6suu5dgm4nq6rqaydbzvmrtms5rj3gby4dqfuil4lfwonoy"",""attributes"":{""background"":""Fade Out"",""publish_info_layout"":""Kitty-Corner"",""coins_layout"":""Standard"",""coins_color"":""Sliver"",""coin_1_rotate"":{""X"":0.0059,""Z"":0.0077},""coin_2_rotate"":{""X"":0.0024,""Z"":0.0053}}}"
